Yazar,Ay,Sene,Baslik,Cumle
Umit Genc,7,2024,Hayal kurduran takım gerçekleri yaşatıyor,"Çeyrek finale ‘Türkiye’ yazdıran o son düdük sonrası sahaya serilen Milli Takım… Bu maç ve bu oyuncu grubu böyle anılacak çünkü Türk halkı uzun zamandır terinin son damlasına kadar mücadele edip, yorgunluktan bayılana kadar kazanmak için çabalayan bu takımı görmeyi çok beklemişti. Bize bu duyguları tekrar yaşattığınız için sonsuz teşekkürler Milli Takım. Yıllar sonra futbol ülkesine dönmekten müthiş keyif alıyoruz.
Hazırlık maçları da dahil turnuvanın en kaliteli maç başlangıcını yaptık. İsteğimiz, iştahımız, topla her temasımızda bize bu maçı almak istediğimizi gösteriyordu. Maça inanılmaz motive çıktık. En önemlisi topla temas etmekten hiç kimse çekinmiyordu. Ayağına top isteyen sayısı fazla olunca oyunumuz inanılmaz gelişti. Avusturya’nın ilk yarıda Arda’ya aldığı kabaca önlem saha yayılışında bize sayıca üstünlük sağladı. Bu avantajla topun sahibi biz olduk. Arda da sağolsun oyunda kaldığı süre boyunca çok top tuttu bize ilerde. Kaç adam çıktı üzerine sayamadım. Hem Avusturya’yı kendi sahasında zapt etmemizde hem de topu kenarlara taşıyıp oyunu genişletmemizde müthiş katkısı oldu. 
Maçı golle başlatınca rüzgar da arkamızdan esti. Öyle tehlikeli ve kaliteli hücumlar yaptık ki; Avusturya üstümüze gelmeye çekindi. Planlarını bozduk. Çünkü onların düşüncesi daha santrada bizi ön alan baskısıyla boğup skoru almaktı. İlk duran topta avladık onları. Sonra topu biz çevirdik. Dersimize iyi çalışmıştık. 
Merih de günlerdir rüyalarında bu maçı oynuyormuş gibi bastıkça yeri sallıyordu. Golü de atınca iyice bir eski canavarı çıkardı içinden. Saha lideri oldu bize. Göğüsledi savunma işini de mertçe. Sırtladı taşıdı bizi, koydu son 8 takım arasına.
Avusturya öyle kırılgan bir takım değil. Peş peşe 2 maç çıkaracak fizik kapasite var. Bırakmadılar tabi. İkinci yarı merkezden çok etkili geldiler. 55’e kadar 3 net pozisyonun birinde topu kaleye sokabilseler daha erken stres yaşamaya başlayacaktık muhtemelen. Son yarım saat kontrolü de aldılar. İkinci golle bir darbe daha vurduk ama yine düşüremedik. 2-1’i bulduklarında son bölüm için endişe başladı. Maçın sonu çeyrek final olunca stresi de gruptaki stres gibi olmuyor. Daha büyüyor. 
Nefes almakta zorlanırken Mert Günok’un bu turnuvanın jeneriklerinde oynatılacak o imkansız kurtarışı yapması ve müthiş finalin son perdesi. Hayaller kurduran takım şimdi bize gerçekleri yaşatıyor. 
Bu genç takımdan bir turnuva takımı yaratmayı başardık. Bu çok büyük gurur meselesi. Eksiklerini bu kadar çabuk kapatan bir takım ancak karakter ile yapılabilirdi. Yaptık. 2008 ruhundan sonra bunu tekrar yakalamak hiç kolay olmadı. Bırakmayalım. Bu sinerji şans da yanımızda olursa neden bize yarı finali göstermesin?"
Umit Genc,8,2024,Avcı değil yolcu,"St. Gallen o kadar kötü bir takım ki Trabzonspor’un kötülüğünü örtecek kadar kötü. Şu eşleşmede daha kaliteli bir takım gelse yaşanacak felaketi hayal bile edemiyorum. Düşünün bir iç saha maçı, buraya ürkerek geldiklerini söyleyen bir rakibe karşı oynuyorsunuz ve buna rağmen sizi Avrupa’dan eliyorlar. Olağanüstü bir gece yaşadı Trabzon.
Maçı stattan izledim. Bu sezon ilk kez Trabzon’da maça gittim ve inanın bana takımın bu turu geçip gruplara kalabileceğine inancım sıfıra yakındı. 
Daha önce yazdım, söyledim; vasata ikna edilmeye çalışılıyor diye. Abdullah Avcı bana göre mental kontrolünü tamamen kaybetti artık. Buna eminim. Hocanın vücut dilini biliyorum. Yaptığı şeyler normal değil. Maç önü, maç sonu fark etmez. Açıklamalarına bakın. Ördüğü duvarların arkasındaki yalnızlığın içine hapsoldu. Kimsenin onu anlamadığını düşünüyor. Taraftarın onu istemediğinin farkında. Taraftar hocayı istemiyor artık. Bunu da açık açık gösteriyorlar zaten. Abdullah Avcı’nın mentalini bozan da bu. Çözüm de maalesef yok. Boş inatlaşma bundan sonrası. 
Her şeyi bir kenara bıraktık diyelim. Oyunu zaten konuşamıyoruz. Oyuncu tercihlerini de sorgulamayalım kabul. St Gallen ayarında bir takıma karşı tek gol atarak penaltılarla elenmeyi kendisine yakıştırabiliyor mu? Bunu gerçekten merak ediyorum. 
Tepkiyi kabul etmiyor. Birileri tribüne adam göndermiş. İstifa sesi çıkarmasınlar diye. Susturabildiniz mi merak ediyorum. Trabzonspor kendi taraftarına haksızlık etme cüretine kadar vardı bu iş artık. 
Transferde hata mı var? Bence hayır. Cihan Çanak mesela. Orijinal bekin Pedro Malheiro mesela. İkisi de muazzam top oynadı ikinci yarı. Peki biz niye Ozan Tufan kahrı çektik ilk yarıda? Neden Bardhi vazgeçilmezin oluyor?
19 yaşındaki Cihan Çanak’ın cesaretini de kim gösterdi? Kaptırdığı topa bile 70 metre depar atıp geri aldı. Onun şutundan gelen kornerle gol atıyorsun zaten. Dinamizm arıyorsan onda vardı. Sayesindedir maçın penaltılara kadar kalması. Açık. 
O zaman hocanın şapkayı önüne koyma zamanı geldi de geçiyor artık. Şimdiye kadar arkasında duran yönetim de topun kendine döndüğünün farkında artık. 
Dün maçtan sonra hocayla ilgili gizlenen endişeler artık açık konuşulmaya başlandı. Yönetim son 5 maçlık hezimetin getirdiği homurtunun dayanılmaz rahatsızlığını kabul etti. Avcı artık yolcudur. 
Akan suyun önünde kimse durmak istemiyor. Şampiyon apoleti geçmiyor artık. Bu hikaye yakın zamanda bitecek. Trabzonspor’da ikinci Abdullah Avcı dönemine vedaya hocanın kendisi hariç herkes hazır. 
Olduramadığı sürecin sonunda kendisine yakışan kavgasız bir vedadır. Bu top buradan çıkmaz artık. Başkan Ertuğrul Doğan kendi üzerinde büyüyen stres topunu dünkü maçtan sonra patlattı. Protokolde maç bitimi kendisini zor tuttu ve yol ayrımına gelindiği fikrine ilk kez bu kadar yakın. "
Umit Genc,8,2024,Nihayet mahkum değil hakim oyun…,"Mevcut kadro yapısında ideale en yakın, en doğru 11 tercihi ile St Gallen deplasmanına çıkan Trabzonspor’da bu değişimin oyunu da değiştireceği çok aşikardı. Tepkilerden olacak ki; artık mahkum değil hakim oynamaya karar veren Abdullah Avcı stratejik olarak takım halinde hücum opsiyonunu nihayet çalıştırdı.
İlk yarıda topun sahibi, oyunun hakimi ve gole yakın olan taraf Trabzonspor’du. Hakikaten uzun zamandır aranan oyun buydu. Okay-Mendy-Bardhi tandemi iyi çalıştı. Enis Destan ile başlayan ön alan baskısı Orsic ve Visca’nın da desteği ile St Gallen’in bütün pas kanallarını kilitleyip kendi yarı sahasına hapsetti. 
Batista Mendy orta sahaya geçince resmen prangalarını attı. Oyunu hızlandırdı, topu tuttu, saha içi yerleşimini rahatlattı. Domine etti oyunu.
45 dakika sonunda gol beklentisi 0.84 olan ve tek bir pozisyon bile vermeyen Trabzonspor, atak oynamanın savunmaya da ne kadar değer kattığını hatırladı. St Gallen’i oyunda tutan tek şey kalecisi Lawrence oldu. İmkansıza yakın kurtarışları var. Skoru bir türlü vermedi tarafımıza. 
İkinci yarıda biraz deplasmanda olmanın çekingenliği ile daha kontrolcü oyuna dönüldü. Trezeguet’in kafasına gelen o müthiş fırsat kırılma anıydı. Yapılabilecek en kötü vuruşu yaptı. Atsa rövanş için Gallen’in umudu biterdi. 
Geçen hafta bundan bahsetmiştim; taraftar böyle üzüleceği pozisyonlar görmek istiyor en azından. 
Trabzonspor üretkenliğini geliştirdiği bu maçta 70 dakika oynadığı futbolun üzerine gitmeli. Skor alamadığı her dakika dağılan
konsantrasyon meselesine ise çok çalışmalı.
Son bölümde rakibe baskı fırsatı veren değişiklikler oldu. Orta saha tandemi bozulup, Visca-Orsic kanadı yorulunca Gallen gelmeye başladı. Duran topta yenen golün imdadına VAR yetişmese yeni bir krizin kurdelesini keserdi Trabzon. 
Neyse ki korkulan olmadı bu kez. En azından İsviçre’deki deplasman tribününe layık bir oyun izletti takım haftalar sonra. Aynı destek perşembe günü Trabzon’da sürerse, Fırtına üzerindeki bu kapkara umutsuzluk perdesini yırtıp Avrupa uçağına yetişebilir."
Umit Genc,8,2024,Olmayan oyunda sadakat aramak?,"Avrupa Ligi’ne bu kadar kolay havlu atan bir Türk takımı uzun yıllardır görmemiştik. Mendy’i de sayarsak 4 tane aynı tarzda oynayan orta saha orijinli oyuncu ile çıktı Viyana deplasmanına Trabzon. Aynı profildeki Ozan, Okay, Lundstram ile rakibi kalabalık karşılayıp geçiş hücumu kovalayacak bir plan vardı ilk yarıda. Buna rağmen Rapid Wien’in pas bağlantısını kesip durdurmaya yönelik çabaların hiçbiri sonuç vermedi. Maç yine ilk dakikadan başlayarak rakiple Uğurcan arasında oynanan bir düzene girdi. İnanılmaz pozisyonlar verildi ama 0-0’da kaldı. Şans yanımızdaydı. 
İkinci yarıda aynı diziliş aynı 11 ile çıkmak intihardı. Bu yolu seçti Abdullah Avcı. İntiharı seçti. İlk şutunu 68’de atabildi takım. Tur için gole ihtiyacı olan takım 68’e kadar kaleyi bile göremedi. Bir takımın ayaklarına bu kadar pranga bağlanmaz. Hiçbir taktik ‘deha’ ile açıklayamazsın bunu. 
Uğurcan Çakır 4 Avrupa maçında 20’den fazla top çıkardı. Buna rağmen ilk maçta yediğin tek golün acizliğinde kalıp turu geçemedin. Nasıl açıklayacaksın bu stratejiyi? Olmayan oyunda sadakat aramak deli saçması. 
Rapid’in 77’den sonra bulduğu 2 gole anlam yükleyen var mı? Trabzonspor o kadar kötü ki; rakip hiçbir şey yapmasa bile ilk maçtaki tek golle turlardı. 
Trabzonspor forması giyen bir oyuncunun top sürme fobisi olabilir mi? Topu alan yana, geriye oynuyor. Oynamayan da ‘niye oynamadın’ diye azar yiyor kenarda. Şu vasatı ortaya çıkaran aktörlerden hiçbiri sorumluluk almayacak mı? 
Abdullah Avcı’nın ciddi motivasyon kaybı var. Eleştirilerden de sosyal medyadan da fazlasıyla etkilenmiş görünüyor. Oyuna, oyuncuya, en önemlisi sahaya hakimiyeti yok. Bu şekilde sürdürebilir mi? Hiç emin değilim ama böyle sancılı bir sezon başlangıcından sağlıklı çıkamaz Trabzonspor. Bunu geçen sezon da Bjelica ile tecrübe etti bu takım. Ve hoca ile yollar ayrıldığında rakipler çoktan atı alıp Üsküdar’ı geçmişti. 
Avcı’nın kredisi tükenmek üzere. Şehrin ona gösterdiği tevazuyu ve zamanı bu takımla bir kez daha tekrarlamayacağını bilmeli."
Umit Genc,8,2024,Eleştiri zamanı eleştiri,"Sezon açılışı biraz heyecan arıyor insan. Biraz top oynayan, atamasa da pozisyona giren, şut atan filan bir takım. Lambur lumbur oynuyor Trabzonspor. Topun arkasında duran bir takıma karşı nasıl pozisyon bulacaksın? Bu kadar sabırlı oyun ne kadar gerekli? Her şey santrfor yokluğundan mı?
Trabzonspor onlarca pozisyona girip topu içeriye atamayan bir oyun oynasa golcü işini konuşalım ama şu an eğreti duruyor bu konu. 
Homurtuların sesi yükseldi normal olarak. Çünkü taraftar bir şey görmek istiyor artık. Yapbozun bir tarafından başlarsın yapmaya sonra eksik parçayı ararsın. Kaç ay geçti birleşen 2 parça yok Abdullah Avcı takımında. Yani vasatlığa mı ikna etmeye çalışılıyor anlamadım. Kıymetli olan ne?
Abdullah Avcı konuşurken sanıyorsun ki; ortada son sürat koşan bir şey var, onu arkadan eleştirilerle çekip düşürmeye çalışıyor herkes. Sivasspor ve Rapid Wien maçları geçen seneden kalan birikmişliğin patlaması artık.
Bırakın koşmayı emekleme umudu yaratan tek sinyal yok. 9 yeni transferin 6'sı 11'de başladı, 3'ü sonradan girdi. 90 dakika çekebildiğin isabetli şut sayısı 2.
Uğurcan'ın 5 net kurtarışı var. Bu kadar mı kalite kattınız takıma? Transferi eleştirmiyorum hatta bana göre doğru hamleler yapıldı ama zaman ve oyun kavramları birbirini tutmuyor.
Beşiktaş da yapılandı mesela ama ortaya bir şekil çıktı en azından üstüne koymaya başladılar eksikleri. Orada Semih Kılıçsoy'a güven var çünkü. Enis Destan Trabzon'da kulübede oturuyor. Bundan kötü mü oynayacak Trabzonspor en azından golcü gelene kadar Enis'e tutunsa?
Hoca herhalde Enis iyi oynarsa golcü alınmaz endişesi taşıyor. Övülmeye değer işler olduğunda hiç susmadık ama eleştiri zamanı da eleştiri. Tepki zamanı tepki. 
Yönetimin de arkasından çektirir bu gidişat. Bu kadar yatırıma Avrupa'dan da düşerse Trabzon peşine onlar da sürüklenir. 
'Trabzonspor sahada kazanmak için oynar' söyleminin içini doldurun. Her zaman kazanamazsın evet ama ne için oynadığını gösterirsin. Trabzonspor tribünü kaçan pozisyona üzüldüğü maçlar yaşamak istiyor artık. Bu kadar basit. "
Umit Genc,8,2024,Abdullah Avcı'nın yeni işi...,"Trabzon'da sezonun ilk maçı uçar kaçar seviyede, transferin fark yarattığı bir takım karşılamadı tribünleri. Tur için gerekli olan skoru almak, belki bir hazırlık maçı edasında geçen bir 90 dakikanın içindeydi herkes.  
Ruzomberok evinde oynadığı üstün oyuna rağmen Trabzonspor'a kaybedince oldukça düşük bir motivasyonla geldi deplasmana. Buna rağmen yine iyi pozisyonlar buldular ama seviye farkı çok baskın. Bitiricilik konusunda iki taraf da acemilik çekse de ilk maçın skor özgüveni Abdullah Avcı'nı takımı üzerindeydi.
Hali hazırda Draguş'un santrfor oynadığı kadronun pozisyon üreticiliği istenen verimde olamıyor. Zoraki bir tercih olarak görülen bu durum asıl pivotun gelmesi ile aşılacak gibi. Draguş bu sezonun fark yaratan isimlerinden biri olacağının sinyallerini net şekilde veriyor ancak bu şablonun içinde olmaz. Sahte 9 veya kanat olarak kullanıldığında daha etkili bir silah olacağını EURO'dan biliyoruz. 
Cihan Çanak daha önceki gibi Avcı'nın şampiyon kadrosunda Abdülkadir Ömür prototipinde bir etki yaratabilir. Oyun aklı ve pratik becerisi oldukça dikkat çekici bir isim. Takımın atağa geçme hızını seviye olarak çok yukarı taşıyor. Trabzonspor için müthiş bir kazanç olabilir bu sezon. 
Nwakaeme'nin dönüşü bana göre yokluğunda kaybedilen bazı şeyleri sorgulatıyor herkese. Formayı sırtına geçirdiği andan itibaren müthiş bir enerji verdi camiaya. Müthiş bir zeka, muazzam bir yetenek ve kusursuz bir silah. Topu ayağına her alışında futbolseverlerin içinde kıpırtı oluşturan özel bir oyuncu. Eski gücünü yakalayabilirse Trabzonspor için 'çilingir' görevi göreceğinden kimsenin şüphesi olmasın. Dün yine ayağından top alamayanlar formasını yırtarak ancak durdurdu onu. 
Uğurcan Çakır Avrupa transferinden ümidini kesmiş gibi oynuyor. İlk maçta da aynı motivasyonla maçı alan isimdi. Çok iyi bir sezon başlangıcı oldu kendi adına. Takıma katılan bazı önemli yerli isimlerin de varlığı onu yeniden formaya motive etmiş gözüküyor. Kısaca ayakları yere Trabzon için basan bir Uğurcan izletiyor an itibariyle.
Transferde atılan doğru adımlar iyi bir kadro yapılanmasının habercisi. En büyük zorluk şu anda santrfor bölgesindeki belirsizlikler için yaşanıyor. Trabzonspor transfer sürecini doğru yönetti. İyi analizlerle doğru hamleler yaptı ve kadro derinliğini bazı bölgeler hariç istenen seviyeye çekti. Avrupa'daki bir üst tur için kadro şekillendirmesi Abdullah Avcı'nın sıradaki işi olacak. Yeni isimlerin katılması ile bolca formasyon kurcalaması yapacaktır önümüzdeki haftalarda.  "
Umit Genc,9,2024,Bu hareketler akıl işi değil!,"İlklerin yaşandığı Trabzonspor-Konyaspor maçında ilk olmayan şeylerden başlayalım... 
1- Edin Visca'nın liderliğe soyunduğu bir maçı çıkıp alması ilk değil. Takımın onun bu iştahla geri dönmesine inanılmaz ihtiyacı vardı. Visca karakteri diye bir gerçek var. Abdullah Avcı'nın gidişinden sonra onun için söylenen 'çirkin' ithamlara dün cevabını vermiştir. 
Yaşı bazı şeyleri eskisi gibi yapmasına engel olabilir ama o hala bu takımın lideri.
2- Sakınan göze çöp batması ilk değil. Şenol Güneş'in Ozan Tufan'ı ne kadar sakındığını biliyorum. Onun oyunun çift tarafını da iyi oynama potansiyelinden hep faydalanmak istiyordu. Geçen maçta 10 metre önüne pas atamayan Ozan Tufan, Konya'ya karşı şaşırtıcı derecede iyi başladı. İlk 15 dakika tüm atak arayışlarının içinde 14'te 14 pas isabetiyle %100 oynadı. Herkese farklı bir şey izletiyordu ki nazara geldi. Maç kaçırırsa bu sakatlık onu yine en başa götürecek. 
3- 80'den sonra yaşanan takım halindeki tükeniş ilk değil. Bu yorgunluğun, maç bitmeden bitişin acil çözüme kavuşması gerekir. Son bölümü oynamak bu kadar işkenceye dönüşmemeli. Sadece savunmaktan bahsetmiyorum. Hücum ederken de son bölüm olunca çok basit şeyleri yapamıyor takım. Ayaklar gitmiyor. Sonradan girenler bile acemice şeyler yaptı ve maç kopmadı bir türlü. 
Nwakaeme-Cham-Banza-Visca... Bu dörtlünün ilk kez yan yana gelmesi etkili atak sayısını bir önceki haftalara göre çok ileri taşıdı. Cham'ın süresi tam olarak yeterli olmasa da onun 10 numaraya tamamen yerleşmesi Banza'nın da efektif alandaki etkisini artıracaktır. Bardhi bu takımda olmayacak o kesin. Draguş bile olabilir ama o olmayacak.
Denswill'in yaptığı sorumsuz hareket için de bir şeyler söylemek gerek. Takım zaten dar boğazda, en kritik maçlardan biri, çıkış arıyor herkes ve ne anlama geldiğini bilmediğin bir hareket yapıyorsun. Penaltının üzerine bir de kırmızı çıksa hangi niyetle bitireceksin maçı? Üstelik çok iyi oynadığın maçta yapıyorsun bunu. Akıl işi değil. 
Şenol Güneş'in her şeye rağmen Konyaspor gibi ligin etkili takımlarından birine karşı kazanması önemliydi. Takımının en büyük ihtiyacı özgüven ve birlikte oynama alışkanlığı. Milli araya kadar Hatay deplasmanından da alınacak galibiyet her şey için biraz daha ilaç olacak."
Umit Genc,9,2024,"Bütünlük yok, bireysellik para etmiyor!","Ligin en kötü 5 takımı arasından 2'si, kimin daha kötü olduğuna karar vermek için oynuyor gibiydi Gaziantep'te...
İlk yarıda oyun inanılmaz fazla durdu. Uzatma ile birlikte oldukça temposuz oynanan 50 dakikalık ilk bölüm işkence gibi geldi iki tarafa da. 
Bloklar arası bağlantıyı nispeten daha iyi kuruyor gibi görünen Gaziantep'in de tek pozisyon dışında önemli bir hücumu olmadı ilk yarıda. Okereke'nin direğe takıldığı o pozisyon kırılma anı. 
Banza'yı topla buluşturmayı beceremeyen Trabzonspor'da atak yönünün Cihan Çanak'ın oynadığı sağ tarafa kaydığını gördük. Tek bir hücum organizasyonu çıkmadı oradan. Ortada Cham'dan beklenen efektif katkı gelmedi. 
Nwakaeme de topa çok temas etmedi. Enerjisini maçın sonuna kadar saklamak ister gibi bir havada takıldı ilk yarıda. Nwakaeme'nin oyun zekası genetik kodu. Yaşı 50'ye gelse de silinmez ama fiziği izin vermiyor full maç çıkartmaya. Ayakları beynin hızına yetişemiyor bazen. Bunu kabul etmek lazım artık. Takımı tüm sezon sırtlayacak liderin artık o değil. İşin kötüsü böyle biri de hali hazırda yok. 
Bütünlük yoksa bireysellik de para etmiyor çoğu zaman. Cham'ın ikinci yarıdaki gayreti sonucu getiremedi bu yüzden. Cham duran top kullanma becerisi yüksek bir isim ama tamamlayıcı yardımcı aktörleri zayıf kalıyor. Topa isteyerek vuran neredeyse yok gibi.  Anormal top kayıpları var mesela.
Topu ayağına aldığında korkmayacağın sahadaki tek isim yine Mendy. Onun da stoper oynaması 'yokluk' meselesinden çıktı artık. Hücum yönünde Mendy kadar etkin top kullanabilen ikinci bir adamın yok orta sahada. 
Topun etkin kullanıldığı ve etkili hücum diyebileceğimiz ceza sahası pozisyonunu bir tek VAR'dan iptal edilen golde buldu Trabzonspor. Orada da bana göre Malheiro topu kazanmış olmasına rağmen elini gereksiz şekilde orantısız kullandı ve faule sebep oldu. 
Velhasıl; fiziksel eksiklik belki çok çalışarak kapatılabilecek bir faktör ama mental eksiklik çalışarak kapanmaz. Trabzonspor'un mentali düzeltmek için seri şekilde maç kazanmanın bir yolunu bulması lazım. 
 
 
 "
Umit Genc,9,2024,Şenol Güneş'in yüzleştiği gerçek,"Şenol Güneş'in Beşiktaş maçıyla dönüşü yalancı bir silkelenme imajı yaratsa da dünkü maçta Trabzonspor gerçeği ayna gibi parladı.
İlk yarıda Trabzonspor'un sol tarafı sudan çıkmış balık gibi nafile bir çaba içindeydi. Ne hücumda ne de savunmada olumlu okuyabileceğimiz tek bir an hatırlamıyorum. 
Orsic tahammül sınırlarını zorlayıp gönderilen Trezeguet'i bile aratacak bir 45 dakika çıkardı. Topla ilişkisi bu kadar zayıf bir kanat performansı uzun yıllardır izlememiştik. Ne servis, ne topla bindirme, ne de rakibi rahatsız etme. Hiçbir şey veremedi.
Kayserispor Eren'in savunamadığı taraftan defalarca aynı şekilde hücum etti. İleride kalan kanat bekin arkasını kullanarak yapılan hücum geçişlerinde Aylton Morte yerine bitiriciliği bir tık daha iyi olan biri olsa ilk yarıda hat-trick yapardı. 
İleride oynamak, dikine pas yapmak, topa sahip olmak söylemleri kalıp olarak güzel ama bunu geçiş vermeden yapmak da ayrı meziyet. Hücumu düşünerek oynarken onlarca geçiş seti yiyen bir takım yediğinden fazla atacak ki maç kazansın.
63'te skor 2-0'a geldiğinde gemileri hepten yakan Şenol Güneş, Okay Yokuşlu'yu kenara alırken aslında sahada kalanlara şunu söylüyordu; en iyiniz bile dökülüyor ve benim buna tahammülüm yok. 
Maç 11'e 11 giderken Kayserispor'u doğru düzgün karşılayabildiği bir tane pozisyon yok Trabzonspor'un. Hücum et, topu ver, 50-60 metre geriye koş. Ne böyle bir fizik kapasiteye sahipsin ne de bunu oynayacak skor avantajına. 
Kayserispor 10 kişi kaldıktan sonra gelemedi zaten. O ana kadar da maçı koparamamış olmalarına yanarlar. Son 10 dakika Nwakaeme'nin sihir yeteneği ve Umut Bozok'un (yaşadığı tüm olumsuzluklara rağmen) ortaya koyduğu var olma mücadelesi neredeyse maçı alıyordu.  
Kaç tane Mendy lazım maç almak için. Stoperde Mendy, orta sahada Mendy, hücumda Mendy. Tek başına bir savaş halinde haftalardır. Şuradan 1 puanı çıkarmak için yeleğini asmış Nwakaeme'ye el açıyorsa bu takım sezon bitmez. 
Şenol Güneş gerçek anlamda devraldığı enkazla bu maçta yüzleşti. Allah yardımcısı olsun. 
 "
Umit Genc,9,2024,Şansalan gecenin kahramanı olmak istedi,"Sezonun ilk büyük maçı. Trabzonspor bir krizin içinden Şenol Güneş'e sarılıp çıkmak istiyor. Beşiktaş maçı her ne kadar tercih edilir olmasa da ayağa kalkmak için önemli bir denk geliş, önemli bir fırsattı.
Oyuna çok iyi başladılar. İki taraf da maçın adının hakkını veriyordu ama hakem Ali Şansalan gecenin kahramanı olmak istedi. Neden?
Önce Visca'nın kırmızı kartlık hareketini görmedi. İnanılmaz kontrolsüz bastı Rafa Silva'ya Visca. VAR hakemi uyarmasa kartsız atlatacaktı o pozisyonu.
Şansalan'ı VAR kurtardı. Trabzon eksik kaldı. 
Bir kaç dakika sonra aynı hareketi bu kez Masuaku Bardhi'ye yaptı. Bileğine doğru çok sert bastı. Şansalan onu da doğru görmedi. Sarı çıkarttı. Burada ilginç olan Şansalan'ın yetisinin yetersizliği değil. O zaten biliniyor. VAR'ın müdahale etmemesinin izahı nedir? İlk pozisyon kadar açık. 
Aynı maçta, aynı hakemlerin, aynı pozisyonda farklı karar vermesi neyle açıklanacak? Bu saçmalık doğrudan maçların kaderine müdahale.
Aynı dakikada Trabzon'un golü bulması tepkiyi soğutsa da Şenol Hoca da dahil herkes 10'a 10 oynamayı o gole tercih ederdi. İki camia da Şansalan'ın bu gecenin aktörü olmasından rahatsız. 
90 dakika eksik oynayan Trabzonspor fizik olarak kalitesi çok daha iyi durumda olan Beşiktaş karşısında inanılmaz yoruldu. İlk 20 dakika sonunda skoru alan Trabzon ama oyunu alan Beşiktaş oldu. Son derece organize bir hazırlanışla attıkları beraberlik golüne rağmen Uğurcan'ın ekstra ve imkansıza yakın kurtarışları 
maçın kopmasını önledi.
Rafa Silva'nın sezonun muhtemel en iyi golünü, sezonun en iyi kurtarışıyla çıkardı mesela. Hem ters ayakta yaptığı refleks hem de kalkıp ikinci topu alması muhteşem bir sekanstı. 
Orsic ilk yarıda oyunda çok kayboldu. Bardhi de topu tutmakta yetersiz kalınca Şenol Güneş ikinci yarıya tam da beklediğim değişikliklerle çıktı.
Cihan Çanak'ın enerjisine ve adam eksiltmesine ihtiyaç vardı. Draguş da topu ilerde tutmak için kağıt üzerinde doğru isim gibi görünüyordu ama pratikte bunu başaramadı. Takımın sağlık görevlisi bile Cihan Çanak'ın sakatlığına müdahale ederken Draguş'tan iyi koşuyor. Ait olduğu yerin farkında ama Draguş değil. 90'da kenara gelirken patronun artık Şenol Güneş olduğunu anlamıştır. 
Ali Şansalan'ın orantısız yönetimi maçın sertlik dozajını da arttırınca oyun haddinden fazla durdu. 2. yarıda ikinci topların hepsini alan Beşiktaş'ın galibiyet golünü çıkaramaması bazı şeyleri sorgulatır. 
Erken gelen kırmızı kart Trabzonspor'u maçın tamamında defans yapmaya mahkum etti ancak lige müthiş formda başlayan Beşiktaş'ın bu şartlarda galip gelememesinin sırrı Şenol Hoca'nın getirdiği mental gelişmededir. 
Mücadeleden herkes memnun. Son dakikaya kadar savaşan herkesten tribün razı. Abdullah Avcı tarafında eksik olan buydu. Beşiktaş adına Trabzon'u böyle yakalamışken 3 puan alamamak kayıptır.
Şenol Güneş kendi şehrinde yıllar sonra adının verildiği bu statta şampiyonluklar yaşattığı Beşiktaş'a karşı verdiği psikolojik savaştan galip çıkmıştır. Sonuç ve skordan bağımsız camianın beklentilerini karşılayacak iradeyi ortaya koymuştur. "
